elpsdm,ordfreq,ordcat,log_revlast,log_n24,log_rev24,prediction
18,1,7,3.2188758648682,0.0,3.2188758248682006,0
18,1,6,2.9957323235539897,1.0986122886681098,3.4657359027997265,0
18,2,5,2.3025851929940404,2.3978952727983707,4.605170185988092,0
18,2,6,2.7080502677688743,2.6390573296152584,4.867534450455582,0
18,1,7,3.2188758648682,1.6094379124341003,4.276666119016055,0
18,1,6,2.7080502677688743,2.0794415416798357,4.007333185232471,0
18,2,6,3.0445224853424695,2.70805020110221,5.3471075307174685,0
18,2,6,2.9957323235539897,1.6094379124341003,4.060443010546419,0
18,1,6,2.7080502677688743,0.0,2.70805020110221,0
18,1,6,2.9957323235539897,0.0,2.995732273553991,0
18,1,6,2.772588784739779,2.70805020110221,4.795790545596741,0
18,1,7,3.2188758648682,0.0,3.2188758248682006,0
18,1,6,3.09104249881286,0.6931471805599453,3.4657359027997265,0
18,1,5,2.397895363707457,3.1354942159291497,5.267858159063328,0
18,1,6,2.9957323235539897,0.0,2.995732273553991,0
18,1,7,3.2188758648682,0.6931471805599453,3.8066624897703196,0
18,1,7,3.2188758648682,0.6931471805599453,3.8066624897703196,0
18,2,5,2.1972246884473243,2.6390573296152584,4.77912349311153,0
18,2,6,2.7080502677688743,0.6931471805599453,3.2188758248682006,0
18,1,6,2.7080502677688743,2.0794415416798357,4.007333185232471,0
18,1,6,2.9957323235539897,1.0986122886681098,3.8066624897703196,0
18,1,6,2.7080502677688743,0.0,2.70805020110221,0
18,1,6,2.7080502677688743,0.0,2.70805020110221,0
18,1,7,3.2188758648682,1.791759469228055,4.653960350157523,0
18,1,6,2.772588784739779,0.0,2.772588722239781,0
18,1,6,2.9957323235539897,1.9459101490553132,4.48863636973214,0
18,3,6,2.7080502677688743,2.302585092994046,4.51085950651685,0
18,2,7,3.2188758648682,1.791759469228055,4.605170185988092,0
18,3,5,2.3025851929940404,1.791759469228055,3.713572066704308,0
18,1,5,2.48490673312133,2.70805020110221,4.68213122712422,0
18,1,6,2.7080502677688743,2.4849066497880004,4.9344739331306915,0
18,1,7,3.2188758648682,0.0,3.2188758248682006,0
18,1,7,3.2188758648682,0.0,3.2188758248682006,0
18,1,6,2.7080502677688743,0.0,2.70805020110221,0
18,1,6,2.833213402879744,2.1972245773362196,4.59511985013459,0
18,1,6,2.7080502677688743,0.0,2.70805020110221,0
18,2,5,2.3025851929940404,2.302585092994046,4.718498871295094,0
18,2,7,3.2580965764830196,2.772588722239781,5.318119993844216,0
18,1,6,2.772588784739779,0.6931471805599453,3.258096538021482,0
18,1,6,2.7080502677688743,2.4849066497880004,4.663439094112067,0
18,1,7,3.2188758648682,1.0986122886681098,4.007333185232471,0
18,1,7,3.2188758648682,2.1972245773362196,5.497168225293202,0
18,1,7,3.2188758648682,0.6931471805599453,3.912023005428146,0
18,1,6,2.7080502677688743,0.0,2.70805020110221,0
18,3,6,2.7080502677688743,1.791759469228055,4.30406509320417,0
18,3,5,2.3025851929940404,1.3862943611198906,3.5263605246161616,0
18,1,7,3.401197414995488,1.6094379124341003,4.787491742782046,0
18,2,7,3.401197414995488,1.6094379124341003,4.74493212836325,0
18,2,7,3.465735934049726,2.302585092994046,5.167639042905921,0
18,2,7,2.9957323235539897,1.0986122886681098,4.174387269895637,0
18,2,6,3.0445224853424695,1.3862943611198906,4.110873864173311,0
18,1,6,2.7080502677688743,0.6931471805599453,2.995732273553991,0
18,1,6,2.7080502677688743,0.0,2.70805020110221,0
18,1,6,3.13549425940741,0.0,3.1354942159291497,0
18,1,6,2.9957323235539897,0.0,2.995732273553991,0
18,1,7,3.2188758648682,0.6931471805599453,3.912023005428146,0
18,1,6,2.7080502677688743,0.0,2.70805020110221,0
18,3,5,2.3025851929940404,1.6094379124341003,3.4011973816621555,0
18,4,5,2.3025851929940404,3.2188758248682006,5.493061443340548,0
18,2,6,2.7080502677688743,1.9459101490553132,4.2626798770413155,0
18,1,6,2.772588784739779,2.5649493574615367,4.969813299576001,0
18,1,6,2.9957323235539897,1.0986122886681098,3.8066624897703196,0
18,3,5,2.3025851929940404,2.302585092994046,4.23410650459726,0
18,1,6,2.9957323235539897,0.0,2.995732273553991,0
18,2,6,2.7080502677688743,0.6931471805599453,3.4011973816621555,0
18,2,7,3.2188758648682,2.5649493574615367,5.54907608489522,0
18,1,6,2.9957323235539897,0.0,2.995732273553991,0
18,1,6,2.7080502677688743,0.0,2.70805020110221,0
18,1,7,3.2188758648682,1.0986122886681098,3.713572066704308,0
18,3,5,2.3025851929940404,3.1780538303479458,4.820281565605037,0
18,2,5,2.3025851929940404,2.70805020110221,4.852030263919617,0
18,1,6,2.7080502677688743,0.0,2.70805020110221,0
18,2,6,2.833213402879744,1.0986122886681098,3.970291913552122,0
18,1,6,2.7080502677688743,1.3862943611198906,3.828641396489095,0
18,3,6,2.5649494343846104,1.3862943611198906,3.9512437185814275,0
18,3,6,2.9957323235539897,1.9459101490553132,4.653960350157523,0
18,1,6,2.890371813451719,1.0986122886681098,3.5263605246161616,0
18,4,6,2.772588784739779,2.0794415416798357,4.454347296253507,0
18,4,5,2.079441666679828,2.1972245773362196,3.9512437185814275,0
18,2,6,2.772588784739779,1.3862943611198906,3.970291913552122,0
18,1,7,3.2188758648682,1.0986122886681098,4.0943445622221,0
18,1,5,2.3025851929940404,2.8903717578961645,4.770684624465665,0
18,1,7,3.2188758648682,0.6931471805599453,3.6888794541139363,0
18,3,5,2.48490673312133,1.3862943611198906,3.7376696182833684,0
18,4,4,2.079441666679828,3.2188758248682006,4.68213122712422,0
18,1,6,2.9957323235539897,2.1972245773362196,5.0106352940962555,0
18,2,5,2.48490673312133,2.3978952727983707,4.6443908991413725,0
18,3,6,2.5649494343846104,4.143134726391533,6.61472560020376,0
18,1,6,2.7080502677688743,1.9459101490553132,3.828641396489095,0
18,3,5,2.3025851929940404,1.9459101490553132,4.174387269895637,0
18,2,5,2.5649494343846104,2.302585092994046,4.574710978503383,0
18,1,6,2.7080502677688743,0.0,2.70805020110221,0
18,1,7,3.5835189662338873,1.791759469228055,5.247024072160486,0
18,2,5,2.3025851929940404,2.6390573296152584,4.962844630259907,0
18,2,6,2.833213402879744,0.6931471805599453,3.4657359027997265,0
18,1,5,2.48490673312133,2.70805020110221,4.625560875635825,0
18,1,6,2.833213402879744,1.9459101490553132,4.634728988229636,0
18,1,7,3.912023025428146,0.0,3.912023005428146,0
18,1,6,2.9957323235539897,1.6094379124341003,4.787491742782046,0
18,1,5,2.3025851929940404,3.044522437723423,4.955827057601261,0
18,1,6,2.7080502677688743,0.0,2.70805020110221,0
18,3,5,2.3025851929940404,1.791759469228055,3.8918202981106265,0
18,1,7,3.2188758648682,2.3978952727983707,5.003946305945459,0
17,2,7,3.09104249881286,1.791759469228055,4.709530201312334,0
17,2,7,3.2580965764830196,1.791759469228055,4.59511985013459,0
17,2,6,2.7080502677688743,2.1972245773362196,4.941642422609304,0
17,4,5,2.1972246884473243,1.791759469228055,4.110873864173311,0
17,1,6,2.9957323235539897,1.791759469228055,4.30406509320417,0
17,1,6,2.9957323235539897,1.6094379124341003,4.584967478670572,0
17,1,6,2.772588784739779,1.0986122886681098,3.58351893845611,0
17,1,5,2.48490673312133,2.6390573296152584,4.68213122712422,0
17,1,6,2.7080502677688743,2.3978952727983707,4.672828834461906,0
17,1,7,3.2188758648682,3.5263605246161616,5.421640582580036,0
17,1,6,2.7080502677688743,0.0,2.70805020110221,0
17,1,6,2.772588784739779,2.302585092994046,4.812184355372417,0
17,2,7,2.7080502677688743,0.6931471805599453,3.6888794541139363,0
17,3,4,1.6094381124340804,3.4657359027997265,5.147494476813453,0
17,1,5,2.3025851929940404,2.70805020110221,4.882801922586371,0
17,1,6,2.7080502677688743,0.0,2.70805020110221,0
17,2,7,3.401197414995488,1.6094379124341003,4.700480365792417,0
17,4,5,1.945910291912446,2.3978952727983707,4.276666119016055,0
17,3,5,2.3025851929940404,3.044522437723423,4.757891273005756,0
17,2,7,3.5835189662338873,3.4657359027997265,6.42648845745769,0
17,3,5,2.397895363707457,2.3978952727983707,4.174387269895637,0
17,4,5,2.48490673312133,1.6094379124341003,4.04305126783455,0
17,3,5,1.6094381124340804,2.6390573296152584,4.804021044733257,0
17,2,6,2.7080502677688743,1.3862943611198906,3.9512437185814275,0
17,1,5,2.3025851929940404,2.833213344056216,4.736198448394496,0
17,1,6,2.7080502677688743,0.0,2.70805020110221,0
17,1,7,3.2188758648682,0.0,3.2188758248682006,0
17,1,6,2.833213402879744,0.6931471805599453,3.091042453358316,0
17,1,6,2.7080502677688743,0.0,2.70805020110221,0
17,2,6,2.890371813451719,0.6931471805599453,3.332204510175204,0
17,2,6,2.7080502677688743,1.3862943611198906,3.828641396489095,0
17,2,6,2.7080502677688743,1.6094379124341003,4.234830879855301,0
17,1,6,2.9957323235539897,0.0,2.995732273553991,0
17,2,6,2.9957323235539897,2.1972245773362196,5.043425116919247,0
17,2,6,2.7080502677688743,2.9444389791664403,5.135798437050262,0
17,1,7,3.2188758648682,1.6094379124341003,4.499809670330265,0
17,4,6,2.890371813451719,1.6094379124341003,4.48863636973214,0
17,1,6,2.7080502677688743,0.0,2.70805020110221,0
17,2,5,2.5649494343846104,2.302585092994046,4.248495242049359,0
17,1,6,2.9957323235539897,1.6094379124341003,3.9512437185814275,0
17,1,6,2.9957323235539897,0.0,2.995732273553991,0
17,1,6,2.9957323235539897,2.4849066497880004,4.110873864173311,0
17,1,6,2.9957323235539897,1.6094379124341003,4.382026634673881,0
17,2,7,2.7080502677688743,0.6931471805599453,3.6888794541139363,0
17,2,5,2.3025851929940404,2.70805020110221,4.532599493153256,0
17,4,4,0.6931476805598203,3.58351893845611,4.5217885770490405,0
17,2,5,2.3025851929940404,2.70805020110221,4.787491742782046,0
17,1,7,3.2188758648682,0.0,3.2188758248682006,0
17,1,7,3.2188758648682,0.0,3.2188758248682006,0
17,1,6,2.9957323235539897,0.0,2.995732273553991,0
17,3,7,3.2188758648682,2.1972245773362196,5.117993812416755,0
17,1,6,2.7080502677688743,0.0,2.70805020110221,0
17,1,6,2.9957323235539897,2.1972245773362196,4.426641427432833,0
17,1,6,2.7080502677688743,1.6094379124341003,4.442651256490317,0
17,1,7,3.2188758648682,0.0,3.2188758248682006,0
17,1,7,3.2188758648682,1.6094379124341003,4.394449154672439,0
17,1,6,2.9957323235539897,0.0,2.995732273553991,0
17,1,6,2.833213402879744,1.791759469228055,4.30406509320417,0
17,1,6,2.9957323235539897,0.0,2.995732273553991,0
17,1,6,2.9957323235539897,0.0,2.995732273553991,0
17,2,6,2.6390574010438272,1.3862943611198906,3.713572066704308,0
17,2,5,2.48490673312133,2.6390573296152584,4.61512051684126,0
17,1,6,2.9957323235539897,1.791759469228055,4.290459441148391,0
17,1,6,2.9957323235539897,2.833213344056216,5.365976015021851,0
17,1,6,2.7080502677688743,1.0986122886681098,4.007333185232471,0
17,1,5,2.5649494343846104,2.9444389791664403,5.1298987149230735,0
17,3,6,1.6094381124340804,1.3862943611198906,3.4965075614664802,0
17,1,6,2.890371813451719,1.791759469228055,4.127134385045092,0
17,1,7,3.2188758648682,0.0,3.2188758248682006,0
17,3,4,1.7917596358947079,3.1354942159291497,4.997212273764115,0
17,1,6,2.944439031798018,1.6094379124341003,4.356708826689592,0
17,1,7,3.2188758648682,0.0,3.2188758248682006,0
17,1,6,2.7080502677688743,0.0,2.70805020110221,0
17,1,7,3.2188758648682,0.0,3.2188758248682006,0
17,1,6,2.7080502677688743,0.0,2.70805020110221,0
17,3,6,2.7080502677688743,2.302585092994046,4.912654885736052,0
17,1,6,3.0445224853424695,2.6390573296152584,5.384495062789089,0
17,3,5,2.3025851929940404,1.791759469228055,3.828641396489095,0
17,4,7,3.2188758648682,2.6390573296152584,5.501258210544727,0
17,1,6,2.7080502677688743,1.0986122886681098,3.4339872044851463,0
17,1,6,2.9957323235539897,0.0,2.995732273553991,0
17,1,7,3.912023025428146,3.295836866004329,6.779921907472252,0
17,2,6,1.6094381124340804,0.6931471805599453,2.995732273553991,0
17,1,6,3.13549425940741,0.0,3.1354942159291497,0
17,2,6,2.48490673312133,1.0986122886681098,3.4657359027997265,0
17,1,6,2.7080502677688743,0.6931471805599453,3.2188758248682006,0
17,3,4,1.0986126220013874,3.332204510175204,4.564348191467836,0
17,2,6,2.7080502677688743,2.302585092994046,4.859812404361672,0
17,1,7,3.2188758648682,0.0,3.2188758248682006,0
17,1,6,2.9957323235539897,1.0986122886681098,4.0943445622221,0
17,1,6,2.7080502677688743,0.0,2.70805020110221,0
17,1,6,2.7080502677688743,0.0,2.70805020110221,0
17,1,6,2.9957323235539897,0.6931471805599453,3.4011973816621555,0
17,3,4,1.6094381124340804,2.772588722239781,4.700480365792417,0
17,2,6,2.9957323235539897,1.0986122886681098,3.4011973816621555,0
17,1,7,3.2188758648682,0.0,3.2188758248682006,0
17,1,7,3.2188758648682,1.6094379124341003,4.343805421853684,0
17,2,5,1.945910291912446,2.5649493574615367,4.290459441148391,0
17,1,6,2.9957323235539897,0.0,2.995732273553991,0
17,1,6,2.7080502677688743,0.0,2.70805020110221,0
16,4,4,1.6094381124340804,2.995732273553991,4.605170185988092,0
16,4,4,1.7917596358947079,2.5649493574615367,4.174387269895637,0
16,4,4,1.945910291912446,2.302585092994046,3.9889840465642745,0
16,4,5,2.3025851929940404,2.302585092994046,4.343805421853684,0
16,1,6,2.9957323235539897,0.0,2.995732273553991,0
16,1,5,2.48490673312133,2.772588722239781,4.852030263919617,0
16,3,5,1.7917596358947079,1.9459101490553132,4.143134726391533,0
16,3,5,1.6094381124340804,3.091042453358316,4.875197323201151,0
16,1,6,2.7080502677688743,2.1972245773362196,4.584967478670572,0
16,3,5,1.6094381124340804,1.791759469228055,3.871201010907891,0
16,1,6,2.7080502677688743,1.0986122886681098,3.295836866004329,0
16,3,4,1.6094381124340804,3.5553480614894135,4.6443908991413725,0
16,3,5,2.3025851929940404,1.3862943611198906,3.2188758248682006,0
16,4,6,2.9957323235539897,1.791759469228055,4.605170185988092,0
16,1,5,2.3025851929940404,2.772588722239781,4.465908118654584,0
16,1,6,2.7080502677688743,1.3862943611198906,3.5263605246161616,0
16,1,5,2.3025851929940404,3.6375861597263857,5.5093883366279774,0
16,3,5,1.6094381124340804,1.0986122886681098,2.995732273553991,0
16,1,7,3.2188758648682,1.0986122886681098,4.007333185232471,0
16,3,6,2.7080502677688743,2.4849066497880004,4.672828834461906,0
16,3,5,1.0986126220013874,2.3978952727983707,4.418840607796598,0
16,1,6,2.7080502677688743,1.0986122886681098,3.4011973816621555,0
16,3,4,1.6094381124340804,2.8903717578961645,4.276666119016055,0
16,4,4,1.945910291912446,2.0794415416798357,3.8066624897703196,0
16,1,6,2.7080502677688743,1.0986122886681098,3.4011973816621555,0
16,4,4,1.6094381124340804,3.4965075614664802,5.0238805208462765,0
16,1,6,2.9957323235539897,1.791759469228055,4.382026634673881,0
16,3,5,2.079441666679828,2.302585092994046,4.007333185232471,0
16,3,5,2.3025851929940404,2.5649493574615367,4.68213122712422,0
16,1,6,2.9957323235539897,1.0986122886681098,3.828641396489095,0
16,2,6,2.833213402879744,2.3978952727983707,4.844187086458591,0
16,3,6,1.945910291912446,2.772588722239781,4.48863636973214,0
16,3,5,2.3025851929940404,2.4849066497880004,4.454347296253507,0
16,1,6,2.9957323235539897,1.6094379124341003,4.127134385045092,0
16,2,5,2.5649494343846104,2.772588722239781,4.7535901911063645,0
16,1,6,2.9957323235539897,0.0,2.995732273553991,0
16,3,5,1.0986126220013874,3.4339872044851463,4.430816798843313,0
16,3,5,1.6094381124340804,2.70805020110221,4.820281565605037,0
16,4,5,2.3025851929940404,1.3862943611198906,3.4011973816621555,0
16,1,7,4.605170195988091,1.6094379124341003,5.10594547390058,0
16,4,5,2.397895363707457,2.3978952727983707,4.499809670330265,0
16,2,7,3.2188758648682,2.4849066497880004,5.3230099791384085,0
16,2,5,2.3025851929940404,2.6390573296152584,4.553876891600541,0
16,1,7,3.2188758648682,0.6931471805599453,3.912023005428146,0
16,2,6,2.7080502677688743,0.6931471805599453,3.2188758248682006,0
16,3,7,3.2188758648682,2.0794415416798357,4.564348191467836,0
16,1,6,2.9957323235539897,0.6931471805599453,3.5553480614894135,0
16,2,6,2.7080502677688743,2.6390573296152584,4.762173934797756,0
16,4,5,1.7917596358947079,1.791759469228055,3.871201010907891,0
16,2,7,3.2188758648682,2.5649493574615367,4.875197323201151,0
16,1,6,2.9957323235539897,0.0,2.995732273553991,0
16,1,6,2.9957323235539897,0.6931471805599453,3.6888794541139363,0
16,1,6,2.7080502677688743,1.6094379124341003,3.6635616461296463,0
16,1,6,2.7080502677688743,2.833213344056216,4.941642422609304,0
16,1,6,2.833213402879744,2.302585092994046,4.74493212836325,0
16,2,6,2.7080502677688743,2.1972245773362196,4.248495242049359,0
16,3,5,2.3025851929940404,2.0794415416798357,3.912023005428146,0
16,2,5,2.6390574010438272,2.302585092994046,4.290459441148391,0
16,3,5,2.3025851929940404,3.2188758248682006,5.3471075307174685,0
16,1,7,3.401197414995488,1.3862943611198906,4.499809670330265,0
16,2,5,2.3025851929940404,2.995732273553991,5.111987788356544,0
16,2,5,2.3025851929940404,2.772588722239781,4.709530201312334,0
16,1,7,3.2188758648682,2.1972245773362196,5.062595033026967,0
16,1,7,3.2188758648682,1.3862943611198906,4.248495242049359,0
16,1,6,2.7080502677688743,1.791759469228055,4.04305126783455,0
16,1,6,2.833213402879744,2.5649493574615367,4.912654885736052,0
16,2,5,2.3025851929940404,2.4849066497880004,4.430816798843313,0
16,1,7,3.912023025428146,0.6931471805599453,4.31748811353631,0
16,2,7,3.2188758648682,1.9459101490553132,4.74493212836325,0
16,3,5,1.6094381124340804,2.1972245773362196,4.02535169073515,0
16,1,6,2.9957323235539897,1.0986122886681098,3.8066624897703196,0
16,1,6,2.7080502677688743,0.0,2.70805020110221,0
16,1,5,2.3025851929940404,2.3978952727983707,4.74493212836325,0
16,4,4,1.6094381124340804,2.5649493574615367,4.204692619390966,0
16,1,6,2.7080502677688743,1.791759469228055,4.02535169073515,0
16,2,6,2.7080502677688743,2.772588722239781,5.135798437050262,0
16,2,5,2.3025851929940404,2.1972245773362196,4.584967478670572,0
16,1,6,2.7080502677688743,1.0986122886681098,3.4339872044851463,0
16,1,6,2.9957323235539897,1.0986122886681098,3.6375861597263857,0
16,1,6,2.9957323235539897,1.9459101490553132,4.07753744390572,0
16,3,6,2.7080502677688743,1.9459101490553132,5.049856007249537,0
16,2,6,2.1972246884473243,1.0986122886681098,3.295836866004329,0
16,1,6,2.7080502677688743,1.9459101490553132,4.1588830833596715,0
16,1,6,2.7080502677688743,1.3862943611198906,3.6375861597263857,0
16,1,6,2.7080502677688743,0.6931471805599453,3.4011973816621555,0
16,1,5,2.6390574010438272,2.5649493574615367,4.897839799950911,0
16,1,6,2.9957323235539897,2.4849066497880004,5.424950017481403,0
16,2,6,2.7080502677688743,2.70805020110221,4.356708826689592,0
16,3,5,2.3025851929940404,1.3862943611198906,3.367295829986474,0
16,1,6,2.7080502677688743,0.0,2.70805020110221,0
16,1,7,3.912023025428146,1.6094379124341003,5.135798437050262,0
16,1,7,3.2580965764830196,1.9459101490553132,4.897839799950911,0
16,1,6,2.7080502677688743,3.258096538021482,5.220355825078324,0
16,1,6,2.9957323235539897,0.6931471805599453,3.4011973816621555,0
16,3,6,3.0445224853424695,2.5649493574615367,5.247024072160486,0
16,1,6,2.7080502677688743,0.0,2.70805020110221,0
16,1,6,2.7080502677688743,0.0,2.70805020110221,0
16,1,6,2.772588784739779,1.6094379124341003,4.143134726391533,0
16,2,6,2.7080502677688743,1.0986122886681098,3.6109179126442243,0
16,2,7,3.401197414995488,2.1972245773362196,5.225746673713202,0
16,2,5,2.3025851929940404,2.3978952727983707,4.454347296253507,0
16,1,6,2.7080502677688743,0.0,2.70805020110221,0
16,4,4,1.6094381124340804,1.791759469228055,3.5553480614894135,0
16,1,6,2.7080502677688743,1.791759469228055,4.07753744390572,0
16,2,6,2.9957323235539897,1.6094379124341003,3.912023005428146,0
16,1,5,2.3025851929940404,2.3978952727983707,4.634728988229636,0
16,2,7,3.2188758648682,1.6094379124341003,4.6443908991413725,0
16,1,5,2.3025851929940404,2.5649493574615367,5.0106352940962555,0
16,3,4,1.6094381124340804,3.2188758248682006,4.762173934797756,0
16,1,5,2.397895363707457,2.70805020110221,4.77912349311153,0
16,2,7,3.0445224853424695,2.6390573296152584,5.342334251964811,0
16,1,5,2.3025851929940404,2.833213344056216,5.093750200806762,0
16,1,6,2.7080502677688743,2.0794415416798357,4.31748811353631,0
16,1,7,3.2188758648682,1.9459101490553132,4.574710978503383,0
16,2,6,1.7917596358947079,0.6931471805599453,3.044522437723423,0
16,4,4,1.7917596358947079,1.6094379124341003,3.5263605246161616,0
16,2,5,1.945910291912446,2.772588722239781,4.51085950651685,0
16,1,6,2.9957323235539897,0.0,2.995732273553991,0
16,1,6,2.772588784739779,2.4849066497880004,4.867534450455582,0
16,1,6,2.7080502677688743,1.791759469228055,4.0943445622221,0
16,1,6,2.9957323235539897,1.0986122886681098,4.0943445622221,0
16,1,6,2.772588784739779,2.1972245773362196,4.394449154672439,0
16,1,6,2.9957323235539897,0.6931471805599453,3.6888794541139363,0
16,1,7,3.2188758648682,1.0986122886681098,4.007333185232471,0
16,3,7,2.3025851929940404,2.0794415416798357,4.74493212836325,0
16,1,6,2.7080502677688743,1.0986122886681098,3.4339872044851463,0
16,1,6,2.9957323235539897,0.6931471805599453,3.4011973816621555,0
16,1,7,3.2958369030413657,1.0986122886681098,4.204692619390966,0
16,1,6,2.7080502677688743,1.791759469228055,4.174387269895637,0
16,2,6,2.7080502677688743,2.0794415416798357,4.290459441148391,0
16,2,6,2.9957323235539897,2.772588722239781,5.087596335232384,0
16,2,5,2.3025851929940404,2.9444389791664403,4.330733340286331,0
16,1,6,2.7080502677688743,0.0,2.70805020110221,0
16,3,5,2.3025851929940404,2.70805020110221,4.927253685157205,0
16,1,7,3.2188758648682,1.6094379124341003,4.3694478524670215,0
16,1,6,2.9957323235539897,0.0,2.995732273553991,0
16,1,5,2.6390574010438272,2.6390573296152584,4.736812295039806,0
16,3,5,2.48490673312133,1.0986122886681098,3.4657359027997265,0
16,2,6,2.9957323235539897,0.6931471805599453,3.6888794541139363,0
16,4,4,1.6094381124340804,2.8903717578961645,4.48863636973214,0
16,1,6,2.7080502677688743,1.791759469228055,4.204692619390966,0
16,1,6,2.890371813451719,2.0794415416798357,4.736198448394496,0
16,4,4,1.6094381124340804,1.9459101490553132,3.7376696182833684,0
16,3,4,2.079441666679828,3.044522437723423,5.0369526024136295,0
16,1,5,2.6390574010438272,2.995732273553991,5.0689042022202315,0
16,2,5,2.3025851929940404,2.8903717578961645,4.1588830833596715,0
16,3,5,2.3025851929940404,3.367295829986474,5.958424693029782,0
16,1,6,2.7080502677688743,0.6931471805599453,3.2188758248682006,0
16,2,5,2.3025851929940404,2.6390573296152584,4.418840607796598,0
16,2,5,2.48490673312133,2.995732273553991,4.3975308212098465,0
16,2,6,2.9957323235539897,1.0986122886681098,3.8066624897703196,0
16,2,6,2.7080502677688743,0.6931471805599453,3.4011973816621555,0
16,1,6,2.7080502677688743,0.6931471805599453,2.995732273553991,0
16,3,6,2.3025851929940404,3.091042453358316,5.433765670723085,0
16,1,5,2.397895363707457,2.4849066497880004,4.736198448394496,0
16,1,6,2.9957323235539897,2.4849066497880004,4.962844630259907,0
16,2,6,2.9957323235539897,2.3978952727983707,4.430816798843313,0
16,4,5,2.6390574010438272,2.0794415416798357,4.283586561860629,0
16,2,6,2.7080502677688743,2.302585092994046,4.477336814478207,0
16,2,6,2.9957323235539897,2.302585092994046,4.919980925828125,0
16,1,6,2.7080502677688743,2.0794415416798357,4.543294782270004,0
16,1,6,2.833213402879744,0.6931471805599453,3.4657359027997265,0
16,2,6,2.772588784739779,1.0986122886681098,3.1780538303479458,0
16,1,6,2.7080502677688743,1.791759469228055,4.219507705176107,0
16,2,6,1.6094381124340804,0.6931471805599453,2.995732273553991,0
15,1,6,2.9957323235539897,2.1972245773362196,4.927253685157205,0
15,3,6,2.7080502677688743,1.9459101490553132,4.653960350157523,0
15,2,6,2.7080502677688743,2.70805020110221,5.247024072160486,0
15,1,6,2.9957323235539897,0.6931471805599453,3.258096538021482,0
15,3,6,2.3025851929940404,2.6390573296152584,4.909635626474218,0
15,2,7,3.912023025428146,1.3862943611198906,4.31748811353631,0
15,2,7,3.2188758648682,2.995732273553991,5.726847747587197,0
15,4,4,1.7917596358947079,2.8903717578961645,4.394449154672439,0
15,1,7,3.401197414995488,1.791759469228055,4.844187086458591,0
15,1,6,2.9957323235539897,0.6931471805599453,3.2188758248682006,0
15,3,4,1.6094381124340804,2.4849066497880004,4.248495242049359,0
15,3,7,3.4339872367432105,2.4849066497880004,5.375278407684165,0
15,4,4,1.945910291912446,2.302585092994046,3.970291913552122,0
15,2,6,2.9957323235539897,2.1972245773362196,4.465908118654584,0
15,2,6,2.772588784739779,2.1972245773362196,4.48863636973214,0
15,4,5,2.5649494343846104,2.3978952727983707,4.605170185988092,0
15,4,7,3.2958369030413657,3.5553480614894135,6.434546518787453,0
15,1,6,2.7080502677688743,2.70805020110221,4.983606621708336,0
15,3,5,1.7917596358947079,1.6094379124341003,3.5553480614894135,0
15,2,6,2.9957323235539897,0.6931471805599453,3.2188758248682006,0
15,1,6,2.9957323235539897,1.6094379124341003,4.110873864173311,0
15,2,7,4.248495256335073,2.3978952727983707,5.8944028342648505,0
15,2,6,2.7080502677688743,1.9459101490553132,4.499809670330265,0
15,2,6,2.9957323235539897,1.0986122886681098,3.5553480614894135,0
15,2,5,2.3025851929940404,2.8903717578961645,5.017279836814924,0
15,1,7,3.465735934049726,1.791759469228055,4.955827057601261,0
15,2,6,2.9957323235539897,1.791759469228055,4.276666119016055,0
15,3,5,2.3025851929940404,2.833213344056216,5.075173815233827,0
15,4,5,1.7917596358947079,2.772588722239781,4.844187086458591,0
15,4,5,1.7917596358947079,2.0794415416798357,4.143134726391533,0
15,2,6,2.7080502677688743,1.0986122886681098,3.5553480614894135,0
15,4,7,3.2188758648682,2.8903717578961645,5.932245187448011,0
15,1,5,2.48490673312133,2.9444389791664403,4.663439094112067,0
15,1,5,1.7917596358947079,2.833213344056216,4.955827057601261,0
15,1,6,2.9957323235539897,1.6094379124341003,4.442651256490317,0
15,4,4,2.079441666679828,2.302585092994046,4.31748811353631,0
15,3,5,2.3025851929940404,1.0986122886681098,2.995732273553991,0
15,2,5,2.3025851929940404,2.6390573296152584,4.584967478670572,0
15,3,5,2.5649494343846104,2.4849066497880004,4.890349128221754,0
15,4,5,2.079441666679828,2.3978952727983707,4.430816798843313,0
15,3,5,2.6390574010438272,1.3862943611198906,3.912023005428146,0
15,1,7,3.2188758648682,0.6931471805599453,3.6888794541139363,0
15,2,6,2.772588784739779,2.6390573296152584,4.976733742420574,0
15,3,5,2.079441666679828,2.0794415416798357,3.9889840465642745,0
15,1,5,2.5649494343846104,2.70805020110221,4.736198448394496,0
15,2,5,2.079441666679828,2.4849066497880004,4.406719247264253,0
15,4,4,1.0986126220013874,3.2188758248682006,4.343805421853684,0
15,3,6,2.7080502677688743,1.3862943611198906,3.828641396489095,0
15,4,5,2.3025851929940404,2.70805020110221,4.51085950651685,0
15,2,5,2.3025851929940404,3.2188758248682006,5.209486152841421,0
15,2,7,3.2188758648682,2.3978952727983707,4.68213122712422,0
15,1,6,2.7080502677688743,1.9459101490553132,4.1588830833596715,0
15,1,7,3.2188758648682,2.0794415416798357,5.247024072160486,0
15,2,7,3.401197414995488,1.6094379124341003,4.51085950651685,0
15,2,5,2.48490673312133,2.833213344056216,4.430816798843313,0
